customer_id,customer_unique_id,customer_name,customer_phone,customer_email,customer_city,customer_state,customer_region,customer_tier,is_active,created_date
KH003809,UNIQUE0003809,Trieu Duy Thien,0937680011,trieu.duy.thien716@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Gold,True,2023-02-23T10:44:38
KH003810,UNIQUE0003810,Thoi Lan Chinh,0949654435,thoi.lan.chinh276@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Silver,True,2025-02-04T10:44:38
KH003811,UNIQUE0003811,Ong Thu Oanh,0989513500,ong.thu.oanh251@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2024-03-08T10:44:38
KH003812,UNIQUE0003812,Tran Phuc Giau,0990918281,tran.phuc.giau992@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2025-06-04T10:44:38
KH003813,UNIQUE0003813,Dang Manh Thanh,0967996602,đang.manh.thanh013@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Diamond,True,2024-06-30T10:44:38
KH003814,UNIQUE0003814,Vi Xuan Quan,0929245145,vi.xuan.quan612@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2023-12-01T10:44:38
KH003815,UNIQUE0003815,Pham Anh Truc,0934713637,pham.anh.truc046@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Platinum,False,2024-08-13T10:44:38
KH003816,UNIQUE0003816,Thai Tuyet Nghi,0965939534,thai.tuyet.nghi100@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,False,2025-03-01T10:44:38
KH003817,UNIQUE0003817,Duong Hung Tu,0974390790,duong.hung.tu004@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Silver,True,2024-11-02T10:44:38
KH003818,UNIQUE0003818,Dang Thi Yen,0981693524,đang.thi.yen504@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Gold,True,2025-01-20T10:44:38
KH003819,UNIQUE0003819,Ly Ngan Gia,0958238861,ly.ngan.gia119@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Gold,True,2024-12-04T10:44:38
KH003820,UNIQUE0003820,To Duyen Tu,0985674332,to.duyen.tu018@customer.tgdd.vn,Hai Phong,Hai Phong,North,Platinum,True,2024-09-18T10:44:38
KH003821,UNIQUE0003821,Doan Nhat Tan,0984370775,đoan.nhat.tan864@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,False,2023-09-12T10:44:38
KH003822,UNIQUE0003822,Ha Thanh Trung,0993145260,ha.thanh.trung252@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2025-03-05T10:44:38
KH003823,UNIQUE0003823,Do Thi Ngoc,0974437510,đo.thi.ngoc841@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2025-01-20T10:44:38
KH003824,UNIQUE0003824,Vi Van Thinh,0918400961,vi.van.thinh436@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,False,2024-06-20T10:44:38
KH003825,UNIQUE0003825,Thai My Tien,0926750339,thai.my.tien752@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2024-03-01T10:44:38
KH003826,UNIQUE0003826,Trieu Thanh Khiem,0912107071,trieu.thanh.khiem629@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,True,2025-09-17T10:44:38
KH003827,UNIQUE0003827,Ha Anh Thuy,0914786284,ha.anh.thuy169@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Gold,True,2024-10-08T10:44:38
KH003828,UNIQUE0003828,Phan Minh Kien,0910017316,phan.minh.kien112@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Gold,True,2024-01-08T10:44:38
KH003829,UNIQUE0003829,To Cuong Tri,0923462453,to.cuong.tri496@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,True,2025-02-19T10:44:38
KH003830,UNIQUE0003830,Yen Lan Han,0912216048,yen.lan.han094@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Silver,True,2025-11-04T10:44:38
KH003831,UNIQUE0003831,Dinh Duyen Hong,0913521054,đinh.duyen.hong880@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Diamond,False,2024-10-17T10:44:38
KH003832,UNIQUE0003832,Dang Tung Chien,0995579554,đang.tung.chien208@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Diamond,True,2023-02-02T10:44:38
KH003833,UNIQUE0003833,Ong Dinh Kien,0985836639,ong.đinh.kien366@customer.tgdd.vn,Hanoi,Hanoi,North,Diamond,False,2023-12-12T10:44:38
KH003834,UNIQUE0003834,Ha Thanh Trung,0958524250,ha.thanh.trung206@customer.tgdd.vn,Can Tho,Can Tho,South,Platinum,True,2025-02-21T10:44:38
KH003835,UNIQUE0003835,Dinh Son Phi,0910917907,đinh.son.phi291@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Platinum,True,2025-01-10T10:44:38
KH003836,UNIQUE0003836,Quach The Son,0968732658,quach.the.son732@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,VIP,True,2025-07-13T10:44:38
KH003837,UNIQUE0003837,Thoi Anh Thanh,0934756918,thoi.anh.thanh105@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2023-04-18T10:44:38
KH003838,UNIQUE0003838,Ngo Thien Hieu,0970474163,ngo.thien.hieu359@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Platinum,True,2023-06-20T10:44:38
KH003839,UNIQUE0003839,Pham Vy Tuyen,0968356266,pham.vy.tuyen452@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,True,2023-11-24T10:44:38
KH003840,UNIQUE0003840,Thoi Long Dat,0963061014,thoi.long.đat381@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2024-03-21T10:44:38
KH003841,UNIQUE0003841,Pham Phuong Tuong,0995632529,pham.phuong.tuong137@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2023-11-10T10:44:38
KH003842,UNIQUE0003842,Cao Oanh Thu,0968053876,cao.oanh.thu451@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Silver,False,2024-01-04T10:44:38
KH003843,UNIQUE0003843,Doan Yen Nhi,0922594195,đoan.yen.nhi168@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Diamond,True,2023-02-12T10:44:38
KH003844,UNIQUE0003844,Kieu Phuc Son,0999475726,kieu.phuc.son650@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2024-03-01T10:44:38
KH003845,UNIQUE0003845,Vo The Phong,0923981510,vo.the.phong358@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Silver,True,2024-01-13T10:44:38
KH003846,UNIQUE0003846,Duong Kim Bi,0948620289,duong.kim.bi337@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Silver,True,2025-01-15T10:44:38
KH003847,UNIQUE0003847,Ly Xuan Nam,0995768938,ly.xuan.nam129@customer.tgdd.vn,Hai Phong,Hai Phong,North,Silver,True,2023-10-17T10:44:38
KH003848,UNIQUE0003848,Le Thao Oanh,0940623069,le.thao.oanh725@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Diamond,True,2024-12-26T10:44:38
KH003849,UNIQUE0003849,Phan Duy Vinh,0978443548,phan.duy.vinh010@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Gold,True,2024-07-23T10:44:38
KH003850,UNIQUE0003850,Trieu Thanh Ly,0990830529,trieu.thanh.ly172@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2022-12-19T10:44:38
KH003851,UNIQUE0003851,Ton Thu Thuy,0991861158,ton.thu.thuy954@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2024-02-17T10:44:38
KH003852,UNIQUE0003852,Pham Hoang Trung,0999417381,pham.hoang.trung877@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,False,2025-01-23T10:44:38
KH003853,UNIQUE0003853,Ly Huong Chinh,0989964739,ly.huong.chinh492@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2023-08-25T10:44:38
KH003854,UNIQUE0003854,Ton Trang Quyen,0960308180,ton.trang.quyen439@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Gold,True,2023-12-03T10:44:38
KH003855,UNIQUE0003855,Ngo Trung Nhan,0960228937,ngo.trung.nhan026@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Gold,True,2024-10-12T10:44:38
KH003856,UNIQUE0003856,Truong Kim Huong,0939449673,truong.kim.huong090@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2023-10-01T10:44:38
KH003857,UNIQUE0003857,Pham Lan Phong,0938290790,pham.lan.phong559@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2023-08-04T10:44:38
KH003858,UNIQUE0003858,Duong Thanh Khiem,0958342160,duong.thanh.khiem299@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2025-06-11T10:44:38
KH003859,UNIQUE0003859,Dang Loc Tri,0942122838,đang.loc.tri640@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2024-04-23T10:44:38
KH003860,UNIQUE0003860,Chu Ha Thao,0918576787,chu.ha.thao295@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2023-01-03T10:44:38
KH003861,UNIQUE0003861,Ha Thi Tuong,0911675308,ha.thi.tuong352@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,True,2023-04-04T10:44:38
KH003862,UNIQUE0003862,Duong Thuy Cuc,0975925428,duong.thuy.cuc146@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2024-09-05T10:44:38
KH003863,UNIQUE0003863,Trieu Trang Sao,0949352130,trieu.trang.sao781@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2025-01-01T10:44:38
KH003864,UNIQUE0003864,Duong Xuan Duc,0917851968,duong.xuan.đuc593@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,True,2024-06-22T10:44:38
KH003865,UNIQUE0003865,Ly Oanh Ha,0984312017,ly.oanh.ha933@customer.tgdd.vn,Vinh,Nghe An,North,Diamond,True,2025-11-01T10:44:38
KH003866,UNIQUE0003866,Hoang Thien Thang,0953219138,hoang.thien.thang621@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Diamond,True,2025-11-10T10:44:38
KH003867,UNIQUE0003867,Thai Xuan Khiem,0972870249,thai.xuan.khiem580@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Gold,True,2023-09-15T10:44:38
KH003868,UNIQUE0003868,Bui Thu Tuyen,0980811353,bui.thu.tuyen790@customer.tgdd.vn,Hai Phong,Hai Phong,North,Silver,True,2024-04-06T10:44:38
KH003869,UNIQUE0003869,Phan Hoai Anh,0916015581,phan.hoai.anh504@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2025-03-06T10:44:38
KH003870,UNIQUE0003870,Vo Huong Loan,0983470738,vo.huong.loan812@customer.tgdd.vn,Da Nang,Da Nang,Central,VIP,False,2024-05-24T10:44:38
KH003871,UNIQUE0003871,Kieu Thanh An,0978957508,kieu.thanh.an078@customer.tgdd.vn,Hai Phong,Hai Phong,North,Silver,True,2024-06-24T10:44:38
KH003872,UNIQUE0003872,Ung Van Dung,0949767464,ung.van.dung081@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Silver,True,2023-06-05T10:44:38
KH003873,UNIQUE0003873,Pham Manh Sang,0923582317,pham.manh.sang233@customer.tgdd.vn,Hanoi,Hanoi,North,Gold,True,2023-01-15T10:44:38
KH003874,UNIQUE0003874,Trieu Nam Son,0957451199,trieu.nam.son045@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2025-01-31T10:44:38
KH003875,UNIQUE0003875,Truong Yen Bao,0942657214,truong.yen.bao157@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2024-12-15T10:44:38
KH003876,UNIQUE0003876,Ton Ngan Huyen,0915046950,ton.ngan.huyen794@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Diamond,False,2024-07-30T10:44:38
KH003877,UNIQUE0003877,Nguyen The Huy,0987151541,nguyen.the.huy591@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2025-05-10T10:44:38
KH003878,UNIQUE0003878,Pham Gia Thinh,0956677273,pham.gia.thinh024@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,False,2023-06-08T10:44:38
KH003879,UNIQUE0003879,Doan Kiet Huy,0932316081,đoan.kiet.huy885@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Diamond,True,2024-04-15T10:44:38
KH003880,UNIQUE0003880,Vu Van Phi,0952384647,vu.van.phi952@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Gold,True,2025-04-10T10:44:38
KH003881,UNIQUE0003881,Doan Hung Son,0920041212,đoan.hung.son273@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Gold,True,2025-03-09T10:44:38
KH003882,UNIQUE0003882,Chu Kim Nghi,0999792630,chu.kim.nghi468@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2025-11-10T10:44:38
KH003883,UNIQUE0003883,Tran Phong Dat,0930257693,tran.phong.đat284@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2024-07-19T10:44:38
KH003884,UNIQUE0003884,Dinh Linh Truc,0926530689,đinh.linh.truc756@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Diamond,False,2024-01-26T10:44:38
KH003885,UNIQUE0003885,Yen Loc Khoa,0919985966,yen.loc.khoa835@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Silver,True,2024-10-29T10:44:38
KH003886,UNIQUE0003886,Ung Minh Hieu,0927438105,ung.minh.hieu054@customer.tgdd.vn,Hanoi,Hanoi,North,Gold,True,2024-02-24T10:44:38
KH003887,UNIQUE0003887,Bui Anh Bang,0945498602,bui.anh.bang844@customer.tgdd.vn,Hanoi,Hanoi,North,Gold,True,2024-05-03T10:44:38
KH003888,UNIQUE0003888,Vu Ha Bi,0964685702,vu.ha.bi856@customer.tgdd.vn,Can Tho,Can Tho,South,Gold,True,2024-04-29T10:44:38
KH003889,UNIQUE0003889,Lam Ngoc Chi,0959447053,lam.ngoc.chi800@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2025-02-15T10:44:38
KH003890,UNIQUE0003890,Dang Nam Khang,0991535971,đang.nam.khang489@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2024-10-03T10:44:38
KH003891,UNIQUE0003891,Quach Lan Nhu,0973539828,quach.lan.nhu153@customer.tgdd.vn,Long Xuyen,An Giang,South,Gold,True,2023-05-06T10:44:38
KH003892,UNIQUE0003892,Ong Thanh Trung,0952099461,ong.thanh.trung146@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,False,2024-12-05T10:44:38
KH003893,UNIQUE0003893,Kieu Thanh Anh,0920941190,kieu.thanh.anh699@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2024-01-18T10:44:38
KH003894,UNIQUE0003894,Kieu Thanh Phuong,0955439728,kieu.thanh.phuong373@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Silver,True,2023-12-12T10:44:38
KH003895,UNIQUE0003895,Phan Phuong Tuyen,0943035018,phan.phuong.tuyen135@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Platinum,True,2023-01-19T10:44:38
KH003896,UNIQUE0003896,Hoang Hoang Chuong,0918597359,hoang.hoang.chuong884@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2025-10-11T10:44:38
KH003897,UNIQUE0003897,Doan Tung Strong,0985051340,đoan.tung.strong066@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Gold,True,2024-12-03T10:44:38
KH003898,UNIQUE0003898,Ho Son Nghia,0915841717,ho.son.nghia819@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2024-03-20T10:44:38
KH003899,UNIQUE0003899,Chu Hao Duc,0982891793,chu.hao.đuc877@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Platinum,False,2023-11-11T10:44:38
KH003900,UNIQUE0003900,Hoang Anh Trang,0999073020,hoang.anh.trang269@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2025-09-18T10:44:38
KH003901,UNIQUE0003901,Ung Thuy Thao,0959149590,ung.thuy.thao985@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Platinum,True,2024-03-16T10:44:38
KH003902,UNIQUE0003902,Thai Chi Kieu,0935132551,thai.chi.kieu026@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2023-07-01T10:44:38
KH003903,UNIQUE0003903,Vu Tuyet Quynh,0957433104,vu.tuyet.quynh172@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Gold,True,2023-09-03T10:44:38
KH003904,UNIQUE0003904,Chu Ngoc Cuc,0949212882,chu.ngoc.cuc428@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Gold,True,2023-08-11T10:44:38
KH003905,UNIQUE0003905,Ung Loc Trung,0915248141,ung.loc.trung008@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2024-08-13T10:44:38
KH003906,UNIQUE0003906,Thai Anh Trang,0974666346,thai.anh.trang798@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,False,2023-09-06T10:44:38
KH003907,UNIQUE0003907,Duong Ha Anh,0972000236,duong.ha.anh717@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2025-05-31T10:44:38
KH003908,UNIQUE0003908,Tran Van Khiem,0985192537,tran.van.khiem361@customer.tgdd.vn,Rach Gia,Kien Giang,South,Platinum,True,2025-05-18T10:44:38
KH003909,UNIQUE0003909,Vo Xuan Ha,0998928985,vo.xuan.ha115@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Platinum,True,2024-07-03T10:44:38
KH003910,UNIQUE0003910,Dang Thien Phi,0994121976,đang.thien.phi839@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Silver,True,2023-02-01T10:44:38
KH003911,UNIQUE0003911,Quach Phong Khoi,0937578134,quach.phong.khoi302@customer.tgdd.vn,Vinh,Nghe An,North,Gold,True,2023-09-29T10:44:38
KH003912,UNIQUE0003912,Ton Thi Chinh,0966707301,ton.thi.chinh386@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2023-01-16T10:44:38
KH003913,UNIQUE0003913,Trinh Phuong Truc,0971184045,trinh.phuong.truc554@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2023-04-02T10:44:38
KH003914,UNIQUE0003914,Trinh Trang Dung,0936346235,trinh.trang.dung368@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Platinum,False,2024-07-09T10:44:38
KH003915,UNIQUE0003915,Kim Phong Thang,0984975254,kim.phong.thang061@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2024-07-25T10:44:38
KH003916,UNIQUE0003916,Vo Tung Quyet,0984673182,vo.tung.quyet833@customer.tgdd.vn,Can Tho,Can Tho,South,Platinum,True,2025-02-21T10:44:38
KH003917,UNIQUE0003917,Thoi Thien Dung,0910687631,thoi.thien.dung416@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Platinum,True,2024-10-05T10:44:38
KH003918,UNIQUE0003918,Vu Huong Anh,0942637925,vu.huong.anh080@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2024-08-11T10:44:38
KH003919,UNIQUE0003919,Do Kim Lam,0970407288,đo.kim.lam620@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Gold,True,2024-04-16T10:44:38
KH003920,UNIQUE0003920,Kim Thanh Khoa,0983576285,kim.thanh.khoa594@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2024-08-17T10:44:38
KH003921,UNIQUE0003921,Thoi Hung Khoa,0944220530,thoi.hung.khoa966@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Silver,True,2025-07-22T10:44:38
KH003922,UNIQUE0003922,Dang My Chi,0960224212,đang.my.chi184@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,False,2025-03-06T10:44:38
KH003923,UNIQUE0003923,Le Cuong Long,0919666403,le.cuong.long310@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Silver,True,2024-07-02T10:44:38
KH003924,UNIQUE0003924,Nguyen Thanh Toan,0999358810,nguyen.thanh.toan838@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Silver,True,2023-03-24T10:44:38
KH003925,UNIQUE0003925,Kieu Tung Khoi,0942655780,kieu.tung.khoi519@customer.tgdd.vn,Rach Gia,Kien Giang,South,Platinum,True,2023-12-18T10:44:38
KH003926,UNIQUE0003926,Le Phuc Khoi,0913071089,le.phuc.khoi789@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,False,2023-10-31T10:44:38
KH003927,UNIQUE0003927,Dang Van Quoc,0977814219,đang.van.quoc384@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2025-04-02T10:44:38
KH003928,UNIQUE0003928,Ong Huu Manh,0940312229,ong.huu.manh872@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,False,2023-12-27T10:44:38
KH003929,UNIQUE0003929,Le Linh Han,0913072359,le.linh.han875@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,True,2023-07-07T10:44:38
KH003930,UNIQUE0003930,Truong Thi Nga,0910616963,truong.thi.nga995@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Silver,True,2025-04-20T10:44:38
KH003931,UNIQUE0003931,Yen Oanh Bao,0936791227,yen.oanh.bao033@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2023-03-16T10:44:38
KH003932,UNIQUE0003932,Doan Hoai Hoa,0938173645,đoan.hoai.hoa261@customer.tgdd.vn,Long Xuyen,An Giang,South,Silver,True,2022-12-20T10:44:38
KH003933,UNIQUE0003933,Lam Gia Vinh,0928488915,lam.gia.vinh870@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Platinum,False,2023-07-03T10:44:38
KH003934,UNIQUE0003934,Kieu Gia Chien,0997458412,kieu.gia.chien168@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,True,2023-01-01T10:44:38
KH003935,UNIQUE0003935,Trieu Hung Nhan,0990130203,trieu.hung.nhan580@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2023-08-20T10:44:38
KH003936,UNIQUE0003936,Doan Hoai Sao,0919413989,đoan.hoai.sao544@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Diamond,False,2022-11-21T10:44:38
KH003937,UNIQUE0003937,Ung Tuyet Nhu,0990722332,ung.tuyet.nhu398@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Silver,True,2025-10-18T10:44:38
KH003938,UNIQUE0003938,Vi Xuan Tuyen,0946066285,vi.xuan.tuyen310@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Gold,True,2023-04-07T10:44:38
KH003939,UNIQUE0003939,Truong My Phuong,0975406406,truong.my.phuong228@customer.tgdd.vn,Can Tho,Can Tho,South,Platinum,True,2023-06-08T10:44:38
KH003940,UNIQUE0003940,Kieu Nhat Nghia,0927290536,kieu.nhat.nghia317@customer.tgdd.vn,Hai Phong,Hai Phong,North,Gold,True,2023-10-29T10:44:38
KH003941,UNIQUE0003941,Do Phong Nhan,0924194726,đo.phong.nhan236@customer.tgdd.vn,Ho Chi Minh City,HCMC,South,Silver,True,2023-10-19T10:44:38
KH003942,UNIQUE0003942,Dang Cuong Tu,0949104495,đang.cuong.tu662@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Silver,True,2024-04-24T10:44:38
KH003943,UNIQUE0003943,Le Duy Quoc,0948027908,le.duy.quoc074@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Silver,True,2023-08-23T10:44:38
KH003944,UNIQUE0003944,Mai Quynh Tu,0963273683,mai.quynh.tu908@customer.tgdd.vn,Rach Gia,Kien Giang,South,Gold,True,2023-03-29T10:44:38
KH003945,UNIQUE0003945,Duong Ngan Thuy,0939627607,duong.ngan.thuy219@customer.tgdd.vn,Rach Gia,Kien Giang,South,Gold,True,2023-12-14T10:44:38
KH003946,UNIQUE0003946,Hoang Lan Dung,0914808804,hoang.lan.dung894@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2022-12-23T10:44:38
KH003947,UNIQUE0003947,Phan Thu Sao,0917618456,phan.thu.sao052@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Silver,True,2023-06-08T10:44:38
KH003948,UNIQUE0003948,Le Ngan Chinh,0955253678,le.ngan.chinh437@customer.tgdd.vn,Long Xuyen,An Giang,South,Silver,False,2025-09-02T10:44:38
KH003949,UNIQUE0003949,Thai Dinh Dung,0968063823,thai.đinh.dung829@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Diamond,False,2024-08-07T10:44:38
KH003950,UNIQUE0003950,Ly Thao Hien,0942583255,ly.thao.hien986@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2023-04-25T10:44:38
KH003951,UNIQUE0003951,Vo Hoang Hung,0978058682,vo.hoang.hung009@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Silver,True,2023-03-11T10:44:38
KH003952,UNIQUE0003952,Bui Linh Tuyen,0941298436,bui.linh.tuyen676@customer.tgdd.vn,Hanoi,Hanoi,North,Platinum,True,2023-05-25T10:44:38
KH003953,UNIQUE0003953,Le Lan Ngoc,0928057671,le.lan.ngoc944@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,True,2025-05-18T10:44:38
KH003954,UNIQUE0003954,Cao Trung Khoa,0980879552,cao.trung.khoa914@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,False,2023-09-11T10:44:38
KH003955,UNIQUE0003955,Lam Thien Quyet,0940549086,lam.thien.quyet815@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Gold,True,2023-05-09T10:44:38
KH003956,UNIQUE0003956,Quach Huong Anh,0940873153,quach.huong.anh582@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Silver,True,2025-07-09T10:44:38
KH003957,UNIQUE0003957,Ly Thu Quyen,0945781185,ly.thu.quyen669@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,False,2024-09-19T10:44:38
KH003958,UNIQUE0003958,Trinh Son Phi,0944517235,trinh.son.phi634@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Gold,True,2023-12-20T10:44:38
KH003959,UNIQUE0003959,Dang Hoang Xuan,0981689224,đang.hoang.xuan727@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2025-03-08T10:44:38
KH003960,UNIQUE0003960,Ung Trang Lan,0934189976,ung.trang.lan704@customer.tgdd.vn,Vinh,Nghe An,North,Diamond,True,2024-02-07T10:44:38
KH003961,UNIQUE0003961,Cao Hai Tam,0950273871,cao.hai.tam957@customer.tgdd.vn,Can Tho,Can Tho,South,Platinum,True,2023-03-11T10:44:38
KH003962,UNIQUE0003962,Cao Oanh Man,0958072415,cao.oanh.man606@customer.tgdd.vn,Long Xuyen,An Giang,South,Gold,True,2022-11-26T10:44:38
KH003963,UNIQUE0003963,Kieu Phong Bao,0936400225,kieu.phong.bao539@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Gold,True,2024-06-18T10:44:38
